Symbol	Description
00769	China Rare Earth Holdings Ltd
00770	Shanghai Growth
00771	Automated Systems Holdings Ltd
00772	
00775	CK Life Sciences Int (Holdings) Inc
00776	JF Household Furnishings
00777	NetDragon Websoft Inc
00778	Fortune REIT
00784	
00787	
00789	Artini China Company Ltd
00794	Come Sure Group
00798	
00799	
00800	A8 Digital Music Holdings Ltd
00801	Golden Meditech Company Ltd
00802	RCG
00803	Prosperity International Holdings Ltd
00804	Pinestone
00805	
00806	Value Partners Group Ltd
00808	Prosperity Real Estate Investment Trust
00809	Global Bio-chem Technology Group Co. Ltd
00810	China Treasure (Greater China) Investments Ltd
00811	Xinhua Winshare
00812	Tanrich Financial Holdings Ltd
00813	Shimao Property Holdings Ltd
00814	Beijing Jingkelong Co Ltd
00815	Chi Group
00816	Huadian Fuxin Energy Corp
00817	Franshion Properties
00818	Hi Sun Technology (China) Ltd
00819	Tianneng Power International Ltd
00820	HSBC Dragon Fund
00821	Barclays Asian Selection F Ltd H K Fund
00822	Barclays Asian Selection F Ltd Indo Fund
00823	The Link Real Estate Investment Trust
00825	Barclays Asian Selection F Ltd Phil Fund
00826	Tiangong International Company
00827	Barclays Asian Selection F Ltd Se Asia F
00828	Dynasty Fine Wines Group Ltd
00829	Shenguan Holdings Group Ltd
00830	
00831	
00832	korea 1990 Trust The-beneficial Cert.
00833	Alltronics Holdings Ltd
00834	China Kangda Food Company Limited
00835	Nubrands Group Holdings Ltd
00836	China Resources Power Holdings Co. Ltd
00837	China Pharmaceutical Ent & Inv Corp W0110
00838	EVA Precision Industrial Holdings Ltd
00839	
00840	Xinjiang Tianye Water Saving Irrigation System Company Ltd
00841	Asia Cassava Resources Holdings Ltd
00842	
00844	
00845	Artfield Group W0403
00846	Mingfa Group Co Ltd
00847	
00848	Prc-6.125% Notes 100 Due 2003
00850	Wing Shing International Holdings Ltd
00851	MAE Holdings Ltd
00852	Good Fellow Group W0112
00853	Global Tech (holdings) W0408
00854	Willas Array
00855	China Water Affairs Group Ltd
00856	VST Holdings Ltd
00857	PetroChina Co. Ltd
00858	Extrawell Pharmaceutical Holdings Ltd
00859	Henry Group Holdings Ltd
00860	Ming Fung Jewellery Group Ltd
00861	Digital China Holdings Ltd
00862	New World Mobile Holdings Ltd
00863	
00864	
00865	First Mobile Group Holdings Limited
00866	SUNDAY Communications Ltd
00867	Thornton Tiger Fund
00868	Xinyi Glass Holdings Ltd
00869	Playmates Toys Ltd
00871	
00872	Cable & Wireless Plc-us$1000 Bond 2003
00873	
00874	Guangzhou Pharmaceutical Co. Ltd
00875	Corasia Group
00876	Wing Lee Holdings Ltd
00877	Asian Development Bank 6.125% Bonds 2004
00878	Soundwill Holdings Ltd
00880	SJM Holdings Ltd
00881	Jf Japan Otc Fund Inc.
00882	Tianjin Development Holdings Ltd
00883	CNOOC Ltd
00884	Cifi Hold
00885	Forefront International Holdings Ltd
00886	Silver Base Group Holdings Ltd
00887	Cable & Wireless Plc-us$10000 Bond 2003
00888	RoadShow Holdings Ltd
00889	Datronix Holdings Ltd
00891	Trinity Ltd
00893	China Vanadium Titano-Magnetite Mining Co Ltd
00894	Man Yue International Holdings Ltd
00895	Dongjiang Environment
00896	Hanison Construction Holdings Ltd
00897	Wai Yuen Tong Medicine Holdings Ltd
